#{"t_start": 1678670363.7781165, "env_id": null}
r,l,t,Typ1,Typ2,Typ3,Typ4,Typ5,Warteschlangen,Auslastung
-179.856272,307,4565.451517,355.8506673329789,330.7265821086911,649.6820028516612,1056.2436394241442,1097.8609975596003,-150.15627225372302,-882.3253411439852
-113.865235,304,4588.717715,355.9550461759694,342.6140903833956,587.0237240899766,866.6771121852718,930.3342924080519,-102.66523467298158,-842.7779737665904
-698.896451,328,4630.500416,380.99366566603857,301.3829692540775,1107.1581329455687,511.96029887342445,1162.6138798397978,-368.6964505773724,-6920.485599994372
-807.198628,333,4655.959304,399.0973083213375,318.7003412764637,1234.58232014186,721.9721277051055,1162.860777027558,-438.0986280441889,-6739.8205183380705
-897.202629,333,4681.224706,382.33550625950613,288.96469314213164,1250.166939368848,666.5526806100607,1123.0425339945543,-460.60262931469197,-7876.50519134212
-143.148588,307,4705.115236,360.5925989857577,338.79494746567724,689.6144847100035,729.7264888566824,1000.9779058805216,-97.64858833280016,-872.2408963414323
-258.999904,319,4730.413941,382.9761028823014,315.9431513441206,616.1735409529501,786.7887855627861,1191.8279219434698,-176.29990418258467,-853.9951938831614
-179.164437,307,4754.264984,369.27100470621843,327.04059919440107,694.1430756285289,1006.2341363866014,1029.7716338744613,-137.06443669615965,-870.9014644854551
-58.3544,304,4786.137657,371.25501449370404,324.1887217763063,562.433939555218,679.9757877493709,786.6051100278705,-48.354399528521554,-1037.107025228921
-200.48218,309,4809.684692,365.3893685184726,355.4924454024253,701.201953977939,1055.3955596240041,864.4296490675393,-155.88218017757177,-978.0652963849352
-201.476148,310,4833.659804,364.477534010918,344.3380258372063,612.2453755122418,737.4731479000603,908.2207585155096,-137.07614811129838,-983.3595172394772
-75.162094,305,4871.394147,358.0966350499686,328.7394196816685,576.9487197090025,698.6280663324311,769.5903298951322,-54.962094499015734,-948.6495127216626
-149.447711,308,4896.193381,342.16890959129717,337.068857879326,699.5324141416575,752.3423567601135,895.0282944142964,-117.04771130268645,-1069.8629445543172
-95.523406,304,4919.852821,368.42421860086847,325.7312940994671,588.4246826926083,677.3576746071998,789.6192175581651,-80.52340626844689,-1025.5953817768132
-238.470331,309,4956.560122,378.4763294531688,332.0281484204465,748.941921974675,854.3656610264464,1047.2196709238765,-182.97033072870323,-1135.391043503293
-158.683661,308,4980.619444,363.51379894851914,318.5201502304829,688.9210939887147,815.6940334594091,811.6631871443661,-119.18366088794292,-738.0292620981572
-236.426494,314,5005.071922,376.0911858782314,311.2703512994686,591.5728908088873,977.9683829583432,1025.7337948687205,-161.32649358821314,-724.8378087257514
-533.104961,341,5047.285253,372.6243104539105,340.16685084499517,596.4595414915162,2433.428431972335,2537.6106822065326,-306.1049607427571,-3000.6018304819036
-334.164981,321,5072.253173,412.0905960834665,313.7740318232395,661.2680386166682,1726.5007548959722,813.1047326671386,-188.56498143050075,-2259.114802667798
